trialno,Condition,Stimulus,Target,Correct_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,key_resp.started,stimulus.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
1,C,<<<<<,<,left,85,1,21,left,1,1.0482438,None,21,1,85,0,126.675114,,126.6626603,126.675114,126.675114,127.1586415,127.1753812,127.7260898,left,1,1.0482438,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,86,2,21,right,1,1.4653942,None,21,2,86,3,127.7418623,,127.7294816,127.7418623,127.7418623,128.2418915,128.2418915,129.2099339,right,1,1.4653942,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,87,3,21,right,1,1.0819155,None,21,3,87,1,129.2248879,,129.2129255,129.2248879,129.2248879,129.7252149,129.7252149,130.3095528,right,1,1.0819155,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,88,0,22,right,1,1.228107,None,22,0,88,1,130.3252188,,130.3098132,130.3252188,130.3252188,130.8253095,130.8253095,131.5596017,right,1,1.228107,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,89,1,22,left,1,1.7335944,None,22,1,89,2,131.5758575,,131.5625623,131.5758575,131.5758575,132.0587009,132.0754147,133.3261271,left,1,1.7335944,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,90,2,22,right,1,1.1123403,None,22,2,90,3,133.3418429,,133.329391,133.3418429,133.3418429,133.8254097,133.8419099,134.4593051,right,1,1.1123403,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,91,3,22,left,1,1.064796,None,22,3,91,0,134.4750045,,134.4626499,134.4750045,134.4750045,134.958781,134.9754246,135.5426372,left,1,1.064796,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,92,0,23,left,1,1.9979928,None,23,0,92,2,135.5586946,,135.5461021,135.5586946,135.5586946,136.0419066,136.0587477,137.5596847,left,1,1.9979928,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,93,1,23,right,1,1.1012588,None,23,1,93,1,137.5749916,,137.5626929,137.5749916,137.5749916,138.0589349,138.0750806,138.6922933,right,1,1.1012588,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,94,2,23,left,1,1.3171832,None,23,2,94,0,138.7084395,,138.69502,138.7084395,138.7084395,139.1920461,139.2083167,140.042636,left,1,1.3171832,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,95,3,23,right,1,1.3013411,None,23,3,95,3,140.058593,,140.0462419,140.058593,140.058593,140.5419262,140.5587561,141.3753636,right,1,1.3013411,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
4,I,<<><<,> ,right,96,0,24,right,1,1.5674973,None,24,0,96,3,141.3917805,,141.3756282,141.3917805,141.3917805,141.8752725,141.8920337,142.9761242,right,1,1.5674973,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
3,I,>>><>,<,left,97,1,24,left,1,7.1224857,None,24,1,97,2,142.9918706,,142.9792057,142.9918706,142.9918706,143.4920469,143.4920469,150.1258328,left,1,7.1224857,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
1,C,<<<<<,<,left,98,2,24,left,1,1.522969,None,24,2,98,0,150.1418637,,150.1288546,150.1418637,150.1418637,150.6255358,150.6420556,151.6760075,left,1,1.522969,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
2,C,>>>>>,> ,right,99,3,24,right,1,1.1273741,None,24,3,99,1,151.69188,,151.6788916,151.69188,151.69188,152.1753073,152.1921345,152.8260502,right,1,1.1273741,None,par_3_,1,2025-11-10_20h46.10.343,flankers_task_final,,2025.1.1,59.42462699,2025-11-10 20h47.52.610927 +0530
