trialno,Condition,Stimulus,Target,Correct_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,key_resp.started,stimulus.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,C,>>>>>,> ,right,74,2,18,right,1,1.2292543000000933,None,18,2,74,1,168.23666789999993,,168.22353109999995,168.23666789999993,168.23666789999993,168.7209151999998,168.73668209999983,169.47104689999992,right,1,1.2292543000000933,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
1,C,<<<<<,<,left,75,3,18,left,1,4.379479599999968,None,18,3,75,0,169.48657879999996,,169.47461520000002,169.48657879999996,169.48657879999996,169.9869773999999,169.9869773999999,173.87102069999992,left,1,4.379479599999968,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
1,C,<<<<<,<,left,76,0,19,left,1,3.434788000000026,None,19,0,76,0,173.88646440000002,,173.87136459999988,173.88646440000002,173.88646440000002,174.3702335999999,174.3867753999998,177.33747599999992,left,1,3.434788000000026,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
4,I,<<><<,> ,right,77,1,19,left,0,3.5706566999999723,None,19,1,77,3,177.3530604,,177.34047269999996,177.3530604,177.3530604,177.83764969999993,177.8534161,180.9371951999999,left,0,3.5706566999999723,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
2,C,>>>>>,> ,right,78,2,19,right,1,1.8753891000001204,None,19,2,78,1,180.95344449999993,,180.94012629999997,180.95344449999993,180.95344449999993,181.43682649999982,181.45350280000002,182.83727750000003,right,1,1.8753891000001204,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
3,I,>>><>,<,left,79,3,19,right,0,6.70559789999993,None,19,3,79,2,182.8533591999999,,182.84030629999984,182.8533591999999,182.8533591999999,183.33694509999987,183.3534795999999,189.57088139999996,right,0,6.70559789999993,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
2,C,>>>>>,> ,right,80,0,20,right,1,1.1338799999998628,None,20,0,80,1,189.58672469999988,,189.5738867,189.58672469999988,189.58672469999988,190.0702437,190.0869631999999,190.73689249999984,right,1,1.1338799999998628,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
4,I,<<><<,> ,right,81,1,20,right,1,2.0308586000001014,None,20,1,81,3,190.75355349999995,,190.73987769999985,190.75355349999995,190.75355349999995,191.23662939999986,191.2535825,192.7873666999999,right,1,2.0308586000001014,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
3,I,>>><>,<,left,82,2,20,left,1,2.2357004000000416,None,20,2,82,2,192.80332099999987,,192.79102079999984,192.80332099999987,192.80332099999987,193.2870699,193.30407189999983,195.05435820000002,left,1,2.2357004000000416,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
1,C,<<<<<,<,left,83,3,20,left,1,1.5100809000000481,None,20,3,83,0,195.07005099999992,,195.05737520000002,195.07005099999992,195.07005099999992,195.5536537999999,195.57020139999986,196.58736199999998,left,1,1.5100809000000481,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
4,I,<<><<,> ,right,84,0,21,right,1,2.5389815999999428,None,21,0,84,3,196.6041654999999,,196.59022979999986,196.6041654999999,196.6041654999999,197.0868535999998,197.10438,199.15453579999985,right,1,2.5389815999999428,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
3,I,>>><>,<,left,85,1,21,left,1,4.572241800000029,None,21,1,85,2,199.17017169999986,,199.15813719999983,199.17017169999986,199.17017169999986,199.6710860999999,199.6710860999999,203.75437639999996,left,1,4.572241800000029,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
2,C,>>>>>,> ,right,86,2,21,right,1,1.8765591999999742,None,21,2,86,1,203.77019610000002,,203.75742029999992,203.77019610000002,203.77019610000002,204.25373419999983,204.2701737,205.653861,right,1,1.8765591999999742,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
1,C,<<<<<,<,left,87,3,21,left,1,1.868875399999979,None,21,3,87,0,205.66999029999988,,205.65659779999987,205.66999029999988,205.66999029999988,206.15336239999988,206.1702848,207.55404309999994,left,1,1.868875399999979,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
4,I,<<><<,> ,right,88,0,22,right,1,2.564605799999981,None,22,0,88,3,207.56971869999984,,207.55743189999998,207.56971869999984,207.56971869999984,208.0535871999998,208.0702079,210.13731789999997,right,1,2.564605799999981,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
3,I,>>><>,<,left,89,1,22,left,1,4.544953899999882,None,22,1,89,2,210.1535174999999,,210.14023009999983,210.1535174999999,210.1535174999999,210.63707779999982,210.65381669999988,214.70450729999993,left,1,4.544953899999882,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
2,C,>>>>>,> ,right,90,2,22,right,1,1.2854016999999658,None,22,2,90,1,214.72036289999983,,214.7078277999999,214.72036289999983,214.72036289999983,215.20364459999996,215.22023569999988,216.0235115999999,right,1,1.2854016999999658,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
1,C,<<<<<,<,left,91,3,22,left,1,1.355312099999992,None,22,3,91,0,216.03661579999994,,216.0272278,216.03661579999994,216.03661579999994,216.5368699999999,216.5368699999999,217.40420529999983,left,1,1.355312099999992,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
2,C,>>>>>,> ,right,92,0,23,right,1,1.1169402000000446,None,23,0,92,1,217.42026009999995,,217.40712799999983,217.42026009999995,217.42026009999995,217.90318469999988,217.92028779999987,218.55422929999986,right,1,1.1169402000000446,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
1,C,<<<<<,<,left,93,1,23,left,1,1.1310249999999087,None,23,1,93,0,218.57014879999997,,218.55742459999988,218.57014879999997,218.57014879999997,219.05372899999998,219.07056179999995,219.70402319999994,left,1,1.1310249999999087,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
4,I,<<><<,> ,right,94,2,23,right,1,3.7721484999999575,None,23,2,94,3,219.72009079999998,,219.70703099999992,219.72009079999998,219.72009079999998,220.2037977,220.22034250000002,223.50661379999997,right,1,3.7721484999999575,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
3,I,>>><>,<,left,95,3,23,left,1,3.3578621000001476,None,23,3,95,2,223.5214601,,223.51038719999997,223.5214601,223.5214601,224.02023129999998,224.03698599999984,226.88734309999995,left,1,3.3578621000001476,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
1,C,<<<<<,<,left,96,0,24,left,1,1.3352752999999211,None,24,0,96,0,226.90371249999998,,226.8902384999999,226.90371249999998,226.90371249999998,227.38682019999987,227.40370310000003,228.25424129999988,left,1,1.3352752999999211,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
3,I,>>><>,<,left,97,1,24,left,1,4.800205499999947,None,24,1,97,2,228.27035149999983,,228.25734569999986,228.27035149999983,228.27035149999983,228.75360339999997,228.7704397,233.08734219999997,left,1,4.800205499999947,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
4,I,<<><<,> ,right,98,2,24,right,1,2.688217800000075,None,24,2,98,3,233.10307209999996,,233.0902079,233.10307209999996,233.10307209999996,233.58694819999982,233.6036689,235.80470949999994,right,1,2.688217800000075,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
2,C,>>>>>,> ,right,99,3,24,right,1,1.1968684000000849,None,24,3,99,1,235.8199714,,235.8083861,235.8199714,235.8199714,236.3036379,236.32028730000002,237.0209057999998,right,1,1.1968684000000849,None,par_1_,001,2025-11-06_22h53.37.716,flankers_task_final,,2025.1.1,59.661812979328886,2025-11-06 22h53.47.301039 +0530,
